Area Name,Time Period,Main road accessibility,Local roads density,Motorcycles density,Vehicles density,Active companies rate,Municipality employment rate,Unemployed rate,Transport and storage investments rate,Doctors accessibility,Preschool children enrollment rate,Tourists Arrivals,GVA Per Capita Normalized
Žitište,2019,8.394010452,0.075619048,0.356190476,7.63047619,8.374648265,0.331415065,93,1.047835991,1.2,2.245662461,763,0.046054701
Žitište,2020,8.493091949,0.074666667,0.377142857,7.881904762,8.507452528,0.324021762,100,10.44694753,1.2,2.09784345,635,0.079810648
Žitište,2021,8.493091949,0.109361905,0.40952381,8.215238095,8.9045351,0.313162357,114,6.168288811,1.1,2.464557469,884,0.081255309
NovaCrnja,2011,7.501941748,0.08010989,0.168498168,6.146520147,4.757281553,0.182574399,153,0,1.3,2.40966443,0,0.095333587
NovaCrnja,2012,7.630851274,0.08010989,0.230769231,6.56043956,4.740272566,0.185658296,154,0,1.3,2.03434903,214,0.090196134
NovaCrnja,2013,8.705852876,0.091747253,0.245421245,6.6996337,5.311685709,0.198468787,167,0,1.4,1.938173568,152,-0.000303991
NovaCrnja,2014,8.83153721,0.091747253,0.252747253,6.721611722,5.286701911,0.205247376,178,0,1.4,1.956622325,495,-0.071639289
NovaCrnja,2015,8.943374858,0.091747253,0.241758242,6.864468864,5.456604551,0.232966697,178,0,1.3,2.464497041,238,-0.118912391
NovaCrnja,2016,9.066590126,0.091747253,0.245421245,7.010989011,5.63615489,0.234947238,174,0,1.4,2.370642202,69,-0.070242471
NovaCrnja,2017,5.900329052,0.064468864,0.186813187,7.351648352,5.838021441,0.240986717,161,0,1.2,2.40125,46,-0.232926913
NovaCrnja,2018,5.99126967,0.064468864,0.161172161,7.344322344,7.544729468,0.243807674,145,0,1.3,2.689806129,0,-0.222257382
NovaCrnja,2019,5.920100557,0.064468864,0.179487179,7.465201465,7.104601596,0.245689655,131,0,1.2,2.378293601,0,-0.280828239
NovaCrnja,2020,5.996125318,0.064468864,0.157509158,7.934065934,7.527953061,0.242218064,131,0,1.1,1.839873418,0,-0.301907528
NovaCrnja,2021,5.996125318,0.064468864,0.168498168,8.080586081,7.865168539,0.253228621,118,0,1.1,2.793324775,0,-0.301931265
NoviBečej,2011,3.350041771,0.008210181,0.400656814,6.326765189,4.761904762,0.223472044,124,0.00536425,1.2,2.259912904,3031,-0.145842616
NoviBečej,2012,3.382253711,0.008210181,0.476190476,6.492610837,4.723346829,0.228450363,128,0.00536425,1.3,2.287776484,3155,-0.142535925
NoviBečej,2013,3.411024158,0.008210181,0.502463054,6.604269294,5.146308268,0.243359303,126,0.00536425,1.4,2.338454266,2256,-0.04232304
NoviBečej,2014,3.439108062,0.008210181,0.499178982,6.832512315,5.488850772,0.253756469,116,0.00536425,1.4,2.378365385,2431,-0.079756353
NoviBečej,2015,3.469458384,0.008210181,0.490968801,7.011494253,5.450770029,0.277344493,119,0.00536425,1.3,2.337240537,3227,-0.247760799
NoviBečej,2016,3.497296354,0.008210181,0.494252874,7.220032841,5.625327054,0.276562902,111,0,1.2,2.432159567,4035,-0.175363161
NoviBečej,2017,3.083736051,0.008210181,0.507389163,7.60591133,5.843071786,0.274346096,88,0,1.2,2.383686545,3834,-0.312779927
NoviBečej,2018,3.11093383,0.008210181,0.454844007,7.824302135,7.135575943,0.282425529,64,0,1.2,3.217797443,3947,-0.237770423
NoviBečej,2019,3.141509012,0.008210181,0.500821018,8.315270936,6.172011271,0.272174559,58,0,1.1,2.284453163,3969,-0.284871094
NoviBečej,2020,3.172726862,0.008210181,0.510673235,8.669950739,6.685035458,0.27669235,67,0,1.2,2.240375123,2103,-0.303487518
NoviBečej,2021,3.172726862,0.008210181,0.494252874,8.94909688,6.530873219,0.279901961,75,0,1.1,2.405022377,4139,-0.306065106
Sečanj,2011,5.673545966,0.035372849,0.089866157,4.229445507,4.652908068,0.244940955,133,2.197547468,1.4,2.016234498,647,-0.168748894
Sečanj,2012,5.879696947,0.035372849,0.122370937,4.395793499,5.203948879,0.235686807,134,2.197547468,1.5,2.113387978,578,-0.056859992
Sečanj,2013,12.83313867,0.035372849,0.13001912,4.541108987,5.995483921,0.245892155,139,2.197547468,1.4,2.108962264,667,-0.089838163
Sečanj,2014,13.03924051,0.035372849,0.151051625,4.491395793,6.566455696,0.239511733,136,2.197547468,1.3,2.146757679,1127,-0.064365367
Sečanj,2015,13.27127788,0.035372849,0.145315488,4.537284895,6.763829616,0.262153622,151,2.377888719,1.4,2.443113772,1173,0.015916627
Sečanj,2016,13.4984439,0.035372849,0.133843212,4.571701721,6.388206388,0.25600199,165,2.048321048,1.3,2.051425662,1655,0.004376095
Sečanj,2017,9.113800849,0.035372849,0.141491396,4.726577438,7.486897929,0.256315856,155,0,1.2,2.062467734,2058,-0.017679217
Sečanj,2018,9.264862579,0.035372849,0.160611855,4.747609943,8.372093023,0.26042476,132,0,1.1,2.172467532,1405,0.030337583
Sečanj,2019,9.913846418,0.052390057,0.168260038,4.973231358,8.074214053,0.274701987,118,0,1,2.452780693,1447,-0.014435364
Sečanj,2020,10.08537225,0.052390057,0.160611855,5.267686424,8.912967494,0.28719346,116,0,1,2.324786325,559,-0.038839823
Sečanj,2021,10.08537225,0.052390057,0.175908222,5.521988528,8.818813469,0.299201569,130,0,1.2,2.511995638,990,-0.033196653
SremskaMitrovica,2011,2.904241758,0.134908136,0.660104987,23.42782152,9.260879346,0.304378493,86,0.152960732,3.1,2.259581572,4395,-0.109852086
SremskaMitrovica,2012,2.974743339,0.138976378,0.862204724,24.14435696,9.220885558,0.323577265,86,2.010896265,3.2,2.396335305,3848,-0.08045831
SremskaMitrovica,2013,2.504062151,0.138976378,0.994750656,24.5183727,9.647608409,0.322215439,92,1.296321215,3.4,2.433210874,3385,-0.121460991
SremskaMitrovica,2014,2.522958074,0.138976378,1.045931759,24.87532808,10.01458062,0.329446829,86,0.510372701,3.2,2.499738357,2999,-0.109376342
SremskaMitrovica,2015,2.499903434,0.134908136,1.059055118,25.29658793,10.41626431,0.362178086,85,0.298427904,3.2,2.610732667,5179,-0.116438758
SremskaMitrovica,2016,2.517536922,0.134908136,1.06824147,26.21391076,10.91762509,0.372984724,76,1.664860029,3.2,2.700788607,4676,-0.082902726
SremskaMitrovica,2017,3.133884103,0.134908136,1.066929134,27.15091864,11.08511222,0.385742149,66,1.291611655,3.3,2.726984863,3560,-0.044428829
SremskaMitrovica,2018,3.389071211,0.157742782,1.06167979,27.75590551,12.54728296,0.401431849,51,7.483215373,3.4,2.866863905,3059,-0.088463989
SremskaMitrovica,2019,3.248587871,0.157742782,1.224409449,28.63648294,11.2970322,0.404757607,43,2.006406082,3.5,2.846474334,4248,-0.036937603
SremskaMitrovica,2020,3.2761061,0.157742782,1.299212598,29.97112861,11.64738838,0.415275289,41,2.379873742,3.4,2.873353436,2340,-0.061050584
SremskaMitrovica,2021,3.2761061,0.157742782,1.351706037,30.95013123,12.15418765,0.429105711,39,1.636863191,3.6,3.045428962,4311,-0.064299848
Inđija,2011,3.680315425,0.285792208,0.677922078,26.45974026,13.17786961,0.279597244,93,1.382432634,1.8,3.019036399,4015,-0.137068205
Inđija,2012,4.001481952,0.285792208,0.932467532,27.71168831,13.59161639,0.276405113,87,1.382432634,1.9,3.106220216,2826,-0.060043169
Inđija,2013,3.273179441,0.285792208,0.987012987,28.23116883,14.49645028,0.290529248,83,1.382432634,1.8,3.027249683,2211,-0.01209401
Inđija,2014,3.285400354,0.285792208,1.033766234,29.01038961,15.36131083,0.314797981,77,1.382432634,1.7,3.035094436,1883,0.042671855
Inđija,2015,3.301601595,0.285792208,1.103896104,30.01298701,16.03739199,0.348147205,72,0.441950215,1.8,3.020973688,1838,0.004904199
Inđija,2016,3.319465402,0.285792208,1.166233766,31.3012987,16.6199612,0.375872544,55,6.007523173,1.7,3.014153924,2503,0.100078037
Inđija,2017,3.596847286,0.285792208,1.132467532,32.77922078,17.30306381,0.416767803,44,26.53151629,1.6,3.051556788,1652,0.305871873
Inđija,2018,3.61697998,0.285714286,1.007792208,33.87792208,19.47485497,0.440233333,35,11.66517643,1.6,3.101956358,1671,0.344502321
Inđija,2019,4.597804654,0.4,1.207792208,35.1012987,16.97997458,0.458062551,35,3.845054993,1.6,3.393632959,1712,0.337773245
Inđija,2020,3.764182989,0.298181818,1.480519481,36.65714286,16.76371978,0.471219311,34,0.181268749,1.6,3.29059722,1068,0.523206988
Inđija,2021,3.764182989,0.298181818,1.490909091,38.18961039,16.81345076,0.50404717,33,2.761409127,1.6,3.944034055,1512,0.518108955
Irig,2011,10.15265772,0.303043478,0.191304348,9.873913043,10.11587272,0.177483623,157,0.184660658,1.8,2.353009596,14382,-0.186514483
Irig,2012,12.94221479,0.42873913,0.291304348,10.4826087,10.59085842,0.19876881,167,0.616963954,2,2.255205235,14647,-0.219366513
Irig,2013,10.43760587,0.303043478,0.334782609,10.54782609,11.66948993,0.201113431,170,1.742424242,2,2.326642336,24894,-0.120656835
Irig,2014,10.55581993,0.303043478,0.356521739,10.6826087,12.84857714,0.200481382,162,0,2.2,2.666875,15512,-0.10272432
Irig,2015,10.84212546,0.312304348,0.330434783,11.04347826,13.14022636,0.26783136,152,0,2.3,2.878421388,20672,-0.196575299
Irig,2016,10.9428848,0.312304348,0.334782609,11.2173913,13.93998064,0.301617647,141,0,2.4,2.747585319,25400,-0.140379036
Irig,2017,10.7095322,0.312304348,0.339130435,11.56521739,14.38637698,0.292227205,126,0,2.1,3.117035111,31696,-0.118073629
Irig,2018,10.85292076,0.312304348,0.226086957,11.79565217,17.15759199,0.320751834,114,0,2.1,3.213483146,31155,-0.127740337
Irig,2019,11.00683967,0.312304348,0.269565217,12.29565217,15.59042446,0.33359473,105,0,2.6,3.330847458,31017,0.076374728
Irig,2020,11.15949419,0.312304348,0.308695652,13,16.31654089,0.361708962,102,0,1.6,3.087707182,33372,0.008221862
Irig,2021,11.15949419,0.312304348,0.365217391,13.82608696,17.25919802,0.377836238,93,0,1.7,3.416608514,64862,0.008539865
Pećinci,2011,5.337484812,0.067742331,0.106339468,8.206543967,8.556095585,0.252533011,60,0.258859862,1.4,2.807983482,911,0.7113418
Pećinci,2012,5.305058089,0.06598773,0.18200409,8.515337423,8.57389275,0.234261368,69,2.055197605,1.6,2.877860491,402,0.616343056
Pećinci,2013,4.492453885,0.133879346,0.202453988,8.865030675,8.841912699,0.241419944,65,0.325372224,1.6,2.760845384,0,0.804965637
Pećinci,2014,4.514015828,0.133879346,0.216768916,9.006134969,9.292826142,0.276118294,55,0.158029104,1.6,2.844525959,0,0.785336633
Pećinci,2015,4.535553047,0.133879346,0.231083845,9.36196319,9.952801149,0.414579102,55,0.245741843,1.6,3.087814645,83,0.928017479
Pećinci,2016,4.564119773,0.133879346,0.245398773,9.750511247,11.25451729,0.470655488,55,0.412390294,1.4,3.348188614,142,1.387098077
Pećinci,2017,7.219623503,0.133879346,0.253578732,10.25153374,11.46087227,0.500693909,45,0.099673287,1.3,3.374677743,129,1.686407343
Pećinci,2018,7.242534596,0.133879346,0.214723926,10.59100204,13.94235772,0.601467374,39,0.186348975,1.4,3.31131273,1398,1.562408328
Pećinci,2019,7.261225554,0.133879346,0.210633947,11.00204499,13.55932203,0.617589011,36,0.340234681,1.3,3.43347398,2199,1.521895712
Pećinci,2020,7.289028542,0.133777096,0.229038855,11.6196319,13.87797853,0.674313023,33,2.879340141,1.4,3.247244984,978,1.439032859
Pećinci,2021,7.289028542,0.133777096,0.296523517,12.03885481,14.10534101,0.727067911,32,14.28321623,1.4,3.243833286,1516,1.434398702
Ruma,2011,3.464281775,0.204467354,0.501718213,21.21821306,9.228280451,0.277452849,109,0.442166991,1.3,1.911916529,1000,-0.069949809
Ruma,2012,3.671695029,0.204467354,0.616838488,22.12714777,9.15880211,0.263647015,120,1.528423869,1.3,2.190043727,7502,-0.140349708
Ruma,2013,3.620153004,0.204467354,0.711340206,22.35051546,9.468986725,0.272343877,121,0.016425411,1.3,2.341737337,9162,-0.042997372
Ruma,2014,3.644274146,0.204467354,0.810996564,22.53092784,10.00396383,0.288209966,113,1.261480964,1.2,2.480729046,11987,-0.067725905
Ruma,2015,3.666976886,0.204467354,0.821305842,23.07216495,10.63607529,0.324738249,109,0,1.2,2.58877193,12249,-0.105662079
Ruma,2016,3.692999235,0.204467354,0.762886598,24.05841924,10.88370314,0.361917128,99,0.437872992,1.2,2.697808671,11949,-0.099818684
Ruma,2017,3.761663618,0.204467354,0.79209622,25.25773196,11.47588332,0.401053294,89,0.011572158,1.2,2.75447116,17800,-0.061262853
Ruma,2018,3.339762583,0.165120275,0.764604811,25.71993127,12.41309863,0.438804582,75,1.307693797,1.2,3.180580225,21545,0.045762066
Ruma,2019,3.359084713,0.165120275,0.93814433,26.43298969,11.23661149,0.461358936,55,0.234625122,1.1,3.273880066,23098,0.158409504
Ruma,2020,3.384393517,0.165120275,0.981099656,27.18041237,11.53710317,0.475360577,53,0,1.3,3.42549393,12214,0.120056238
Ruma,2021,3.384393517,0.165120275,0.969072165,27.77491409,12.14631053,0.47586628,49,0.293393834,1.3,3.514999402,16453,0.117000042
StaraPazova,2011,1.627129462,0.188857143,0.708571429,41.84571429,14.04191298,0.282788076,69,3.133702111,1.3,2.812255705,436,-0.002782594
StaraPazova,2012,1.868542168,0.232571429,0.985714286,43.76285714,14.55393337,0.284886371,70,3.08299552,1.4,3.054901296,259,0.073630329
StaraPazova,2013,1.64608551,0.232571429,1.134285714,45.47714286,15.43205165,0.30230722,58,6.404988323,1.3,3.264104312,8360,0.185294973
StaraPazova,2014,1.649207053,0.232571429,1.368571429,46.60571429,16.21067764,0.338707889,55,7.227133004,1.3,3.457380279,11598,0.191731544
StaraPazova,2015,1.653658013,0.232571429,1.342857143,48.63142857,17.15915538,0.399685358,48,8.748961097,1.3,3.494972067,11684,0.317402947
StaraPazova,2016,1.656833825,0.232571429,1.345714286,50.06285714,17.59156834,0.451227001,42,2.405066986,1.3,3.656543061,12053,0.282344487
StaraPazova,2017,1.925760768,0.232571429,1.342857143,53.01428571,18.29840235,0.473568181,30,3.138591177,1.2,3.719433719,15729,0.272947859
StaraPazova,2018,4.548196297,0.7184,1.297142857,55.08285714,19.94701334,0.532593813,25,11.56446197,1.2,3.720568104,18283,0.296936921
StaraPazova,2019,4.557366423,0.7184,1.537142857,57.62571429,18.42763219,0.549414718,22,4.20452511,1.1,3.691403569,18497,0.458471961
StaraPazova,2020,4.682963032,0.740085714,1.782857143,60.60285714,18.70835073,0.589571686,24,11.18709897,1.1,3.61446199,9018,0.565885964
StaraPazova,2021,4.682963032,0.740085714,1.851428571,63.30857143,19.31633207,0.614753902,17,31.08889233,1.1,3.73882149,17750,0.552213688
Šid,2011,5.048597531,0.101703057,0.227074236,10.81950509,9.340065964,0.281139835,108,0.102771084,1.2,2.501497134,2077,-0.010610414
Šid,2012,5.847949937,0.114775837,0.323144105,11.11790393,9.593529533,0.263971463,115,0.102771084,1.3,2.684833711,1876,0.079209461
Šid,2013,4.86019678,0.114775837,0.326055313,11.26491994,9.809183065,0.271584205,110,0.102771084,1.3,2.614688664,1438,-0.08058716
Šid,2014,4.90996988,0.114775837,0.379912664,11.36535662,10.06024096,0.280405701,105,0.102771084,1.3,2.56754799,1696,0.042226299
Šid,2015,4.969999085,0.114775837,0.401746725,11.51528384,10.12225982,0.339214292,104,0.050428367,1.2,2.523314137,2193,0.035039988
Šid,2016,5.039291455,0.114775837,0.407569141,11.85298399,10.63435143,0.337498302,102,0.573482132,1.2,2.827409238,3097,-0.08656242
Šid,2017,5.474561926,0.114775837,0.387190684,12.26637555,10.68932008,0.346701164,94,0,1.1,3.195291393,3524,-0.101334183
Šid,2018,5.550068326,0.114775837,0.342066958,12.5007278,11.94902596,0.358397055,89,0,1.3,3.249463624,2607,-0.173042767
Šid,2019,5.561878079,0.114775837,0.42503639,12.90393013,10.3693685,0.355830883,71,0,1.3,3.241140368,3363,-0.094287758
Šid,2020,5.636295402,0.114775837,0.394468705,13.31295488,10.41020788,0.359655172,63,10.34105669,1.2,3.046975806,2923,-0.032382354
Šid,2021,5.636295402,0.114775837,0.382823872,13.79475983,10.84469207,0.372987432,62,0.623088913,1.3,3.235765673,2719,-0.029621014
CityofUžice,2019,5.421168083,0.383973013,0.6011994,32.63268366,11.3380861,0.499841246,49,0.894420071,4.6,3.44246836,59760,0.166577021
CityofUžice,2021,5.421168083,0.383973013,0.766116942,35.08395802,11.9230282,0.531666556,44,0.498345979,5.1,3.355263158,50278,0.205447847
CityofUžice,2020,5.484631602,0.383973013,0.649175412,33.95802099,11.62339103,0.516190435,53,0.213742787,4.9,3.467011859,33482,0.20260907
CityofUžice,2011,5.259722809,0.385307346,0.35982009,27.55322339,10.50664824,0.423919924,77,0.683961029,4.4,2.879558851,53860,0.154694715
CityofUžice,2012,5.294990197,0.384572714,0.455772114,28.11094453,10.12537406,0.426583662,81,0.683961029,4.3,2.878862794,52291,0.142273471
CityofUžice,2013,5.924485602,0.384572714,0.512743628,28.56671664,10.62612179,0.438255613,78,0.683961029,4.4,2.95820872,51756,0.189962139
CityofUžice,2014,5.9649835,0.384572714,0.52023988,29.14542729,10.60709235,0.444690181,68,0.683961029,4.7,3.057446469,55073,0.216606427
CityofUžice,2015,6.008970385,0.384572714,0.56071964,29.72863568,10.8436119,0.474907677,65,1.162812479,4.6,3.139177332,53318,0.176200845
CityofUžice,2016,5.870807089,0.384572714,0.538230885,30.90854573,11.22548171,0.456999584,70,5.174627482,4.6,3.135200777,54232,0.297978271
CityofUžice,2017,5.316857377,0.383973013,0.574212894,32.0149925,11.65776983,0.470949065,57,0.861505157,4.7,3.282404764,54129,0.211305994
CityofUžice,2018,5.36766802,0.383973013,0.542728636,31.52473763,12.0949679,0.485661042,48,1.151180311,4.8,3.344490934,55332,0.002684902
Sevojno,2015,1.21400484,0.383973013,0.538230885,30.90854573,10.8436119,0.762882279,67,0,4.6,3.903368794,0,
Sevojno,2016,1.21400484,0.383973013,0.538230885,30.90854573,11.22548171,0.739074824,73,0,4.6,4.223125565,0,
Sevojno,2017,1.21400484,0.383973013,0.574212894,32.0149925,11.65776983,0.73,57,0,4.7,4.29373246,0,
Sevojno,2018,1.21400484,0.383973013,0.542728636,31.52473763,12.0949679,0.72082685,51,0,4.8,4.505243089,0,
Sevojno,2019,1.21400484,0.383973013,0.542728636,31.52473763,11.3380861,0.760518535,52,0,4.8,4.392891451,0,
Sevojno,2020,1.21400484,0.383973013,0.649175412,33.95802099,11.9230282,0.771501627,55,0,4.9,4.633365664,0,
Sevojno,2021,1.21400484,0.383973013,0.766116942,35.08395802,11.62339103,0.791943128,43,0,5.1,4.965920156,0,
Arilje,2011,15.40900882,0.667621777,0.277936963,12.66475645,14.44810369,0.39683844,69,0,1.4,2.445725818,3625,0.050921605
Arilje,2012,15.24593658,0.656160458,0.312320917,13.00573066,14.33519851,0.391017588,81,0,1.4,2.437754508,2441,-0.01721928
Arilje,2013,19.23988842,0.657048711,0.398280802,13.51289398,14.96620534,0.376689056,76,0,1.5,2.606096478,1830,0.10478365
Arilje,2014,15.46201676,0.657048711,0.386819484,13.9226361,15.03108948,0.378572569,74,0,1.4,2.849533554,1921,-0.062860665
Arilje,2015,15.56807665,0.657048711,0.401146132,14.57593123,16.0052262,0.464612149,69,0,1.3,2.769136558,1865,-0.034609724
Arilje,2016,19.42982456,0.657048711,0.392550143,15.24068768,16.22807018,0.494598134,68,0,1.2,3.044776119,1677,-0.037591376
Arilje,2017,16.02860456,0.657048711,0.383954155,15.59598854,16.56634822,0.521764413,62,0,1.2,3.074354127,978,-0.103635756
Arilje,2018,16.17328801,0.657048711,0.369627507,14.87106017,17.16164261,0.536531616,63,0,1.2,3.393515575,1895,-0.131389466
Arilje,2019,16.32611508,0.657048711,0.389684814,15.34097421,17.15507059,0.541839557,57,0,1.1,3.43943299,1354,-0.117899432
Arilje,2020,16.48372991,0.657048711,0.426934097,16.27507163,17.54784485,0.54623182,55,0,1.2,3.413320274,876,-0.12303144
Arilje,2021,16.48372991,0.657048711,0.441260745,17.33524355,17.44587748,0.554986523,64,0,1.3,3.377446103,1124,-0.122910983
BajinaBašta,2011,39.30735599,1.23922734,0.098068351,8.163447251,7.402009665,0.257260468,84,0.169926602,1.2,1.989546642,48673,0.002071784
BajinaBašta,2012,40.01163106,1.249806835,0.142644874,8.369985141,7.637731167,0.250487441,101,0.169926602,1.2,2.032480995,46830,-0.132434823
BajinaBašta,2013,40.85088855,1.27359584,0.160475483,8.607726597,7.767447334,0.263479323,97,0.169926602,1.2,2.034563837,38689,-0.065640632
BajinaBašta,2014,41.33029161,1.274190193,0.166419019,8.815750371,7.815909542,0.279938436,88,0.169926602,1.3,1.981018741,33447,-0.051187699
BajinaBašta,2015,42.36541468,1.296716196,0.170876672,9.147102526,7.936826071,0.338866421,88,0.022207079,1.2,2.42619339,40700,0.309091052
BajinaBašta,2016,43.29179983,1.328870728,0.160475483,9.598811293,7.888668635,0.346535868,81,1.526477608,1.3,2.477408143,48635,0.326293934
BajinaBašta,2017,43.67814499,1.331292719,0.163447251,9.913818722,7.824279718,0.361917244,75,1.015078039,1.3,2.441941942,47953,0.352334996
BajinaBašta,2018,62.82842473,2.011441308,0.167904903,9.799405646,9.488601356,0.3850172,71,1.039802834,1.3,2.705808398,46928,0.82675164
BajinaBašta,2019,63.44870784,1.895988113,0.210995542,10.38781575,8.960053097,0.402543473,69,1.668602481,1.3,2.554988517,49364,0.343834289
BajinaBašta,2020,60.65459575,1.889004458,0.26448737,11.05052006,9.137013286,0.412475248,68,0.087053104,1.1,2.580594679,20489,0.209451548
BajinaBašta,2021,60.65459575,1.970609212,0.328380386,11.79049034,9.2322026,0.422449525,71,1.036844111,1,2.574933333,26730,0.207110085
